blockchain,nft_contract_address,project_contract_address,token_id,evt_type,trade_category,trade_type,tx_hash,block_time,block_number,amount_raw,amount_original,amount_usd,currency_contract,currency_symbol,project,number_of_items,tx_from,tx_to
ethereum,0xf3e6dbbe461c6fa492cea7cb1f5c5ea660eb1b47,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,6007,Trade,buy,single item trade,0x55eaa17b45a33176254af4e33f563d0baaff22a45be52fdbc9b12dc847cc93c3,2023-11-20 02:53:23.000 UTC,18610144,39200000000000000,0.0392,78.655192,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0x05cfb0de5a75176733c7478e33d3d5999e5859f4,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x4e76c23fe2a4e37b5e07b5625e17098baab86c18,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,13206,Trade,buy,single item trade,0xa8566fdcc2842ec6f441cc3776cca7c28f5958ada8ae46d9abdc5fe892b20862,2023-11-20 02:53:35.000 UTC,18610145,70000000000000000,0.07,140.4557,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0x98415e65216c83910f82f663dc152a535c0428b5,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0xf661d58cfe893993b11d53d11148c4650590c692,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,14753,Trade,buy,single item trade,0xb1dd320cb8cdfb359c628cec874612cb02350fef3eae1fbf4a2a07e92c654ae7,2023-11-20 02:53:47.000 UTC,18610146,55000000000000000,0.055,110.35805,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0x9a837aa15f7008cdda73ceebd5c08f251082bd02,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x56a67d475ded20f1120d6377988ae12992888ac4,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,1,Trade,buy,single item trade,0xcc754a64eb07c93195322530c9c88764c303633aa68a61f46d00d4606593ebf9,2023-11-20 02:54:11.000 UTC,18610148,109000000000000000,0.109,218.70959,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0x27bbd0623eaeb7f51c71d40b49bbfb30bab63413,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x2b6df7f8389e6ecf97a0f06b189349c409a24083,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,5117,Trade,Buy,secondary,0x7bec70d22272aaa713d80969a3a44d00a2e224d087bca9c9e90f7b1d42467b4e,2023-11-20 02:54:23.000 UTC,18610149,160000000000000000,0.16,321.0416,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0x015abe15a4fd0f8654e84f1543fde9786dd19282,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x0fcbd68251819928c8f6d182fc04be733fa94170,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,2529,Trade,Buy,secondary,0x8224c75d0c3687d4f15b55c8909c1c265c3a4d869e5651b757581ea34678a132,2023-11-20 02:54:47.000 UTC,18610151,44000000000000000,0.044,88.28644,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0x58452efeabc31eef4f74ae0002fac6cb03c1229e,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x0fcbd68251819928c8f6d182fc04be733fa94170,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,6794,Trade,Buy,secondary,0x8224c75d0c3687d4f15b55c8909c1c265c3a4d869e5651b757581ea34678a132,2023-11-20 02:54:47.000 UTC,18610151,44000000000000000,0.044,88.28644,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0x58452efeabc31eef4f74ae0002fac6cb03c1229e,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x0fcbd68251819928c8f6d182fc04be733fa94170,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,6016,Trade,Buy,secondary,0x8224c75d0c3687d4f15b55c8909c1c265c3a4d869e5651b757581ea34678a132,2023-11-20 02:54:47.000 UTC,18610151,44000000000000000,0.044,88.28644,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0x58452efeabc31eef4f74ae0002fac6cb03c1229e,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x0fcbd68251819928c8f6d182fc04be733fa94170,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,4120,Trade,Buy,secondary,0x8224c75d0c3687d4f15b55c8909c1c265c3a4d869e5651b757581ea34678a132,2023-11-20 02:54:47.000 UTC,18610151,40000000000000000,0.04,80.2604,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0x58452efeabc31eef4f74ae0002fac6cb03c1229e,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0xf105c766af358ae7ddea36effa86c96ed5ad2a56,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,932,Trade,buy,single item trade,0x16c9347943f610f777a956ddfceab754c986a3d80e851a0232b34a6d06c4ea1c,2023-11-20 02:54:59.000 UTC,18610152,7150000000000000,0.00715,14.3465465,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0xc3e0205c881ab19ac5c46fcdb52629cf79ceb9cd,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0xf105c766af358ae7ddea36effa86c96ed5ad2a56,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,945,Trade,buy,single item trade,0x16c9347943f610f777a956ddfceab754c986a3d80e851a0232b34a6d06c4ea1c,2023-11-20 02:54:59.000 UTC,18610152,7150000000000000,0.00715,14.3465465,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0xc3e0205c881ab19ac5c46fcdb52629cf79ceb9cd,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0xf105c766af358ae7ddea36effa86c96ed5ad2a56,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,3551,Trade,buy,single item trade,0x16c9347943f610f777a956ddfceab754c986a3d80e851a0232b34a6d06c4ea1c,2023-11-20 02:54:59.000 UTC,18610152,7150000000000000,0.00715,14.3465465,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0xc3e0205c881ab19ac5c46fcdb52629cf79ceb9cd,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x56a67d475ded20f1120d6377988ae12992888ac4,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,1,Trade,buy,single item trade,0xf99758a79d0d4ebde3d1793a1fd5da204d59cd58c2635ccccceb3454c8b35ab2,2023-11-20 02:55:11.000 UTC,18610153,114450001000000000,0.114450001,229.71374150710997,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0x27bbd0623eaeb7f51c71d40b49bbfb30bab63413,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x942bc2d3e7a589fe5bd4a5c6ef9727dfd82f5c8a,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,32192,Trade,Buy,secondary,0x09e370c1927e44b706c9a57d8730f88c8ddcd03e4304d37a52976c3ec07f15d2,2023-11-20 02:55:23.000 UTC,18610154,87000000000000000,0.087,174.61856999999998,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0x58452efeabc31eef4f74ae0002fac6cb03c1229e,0x39da41747a83aee658334415666f3ef92dd0d541
ethereum,0x942bc2d3e7a589fe5bd4a5c6ef9727dfd82f5c8a,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,3726,Trade,buy,single item trade,0x09e370c1927e44b706c9a57d8730f88c8ddcd03e4304d37a52976c3ec07f15d2,2023-11-20 02:55:23.000 UTC,18610154,85000000000000000,0.085,170.60435,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0x58452efeabc31eef4f74ae0002fac6cb03c1229e,0x39da41747a83aee658334415666f3ef92dd0d541
ethereum,0x1fe1ffffef6b4dca417d321ccd37e081f604d1c7,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,4174,Trade,buy,single item trade,0xf3709018c9090bfacec1199bd1780a3ae2ffcfd78382812fb4a5a406d7922119,2023-11-20 02:55:47.000 UTC,18610156,2000000000000000,0.002,4.01422,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0xfbb33e26d82e8a9d2d9942ebfa2c3b64e0908af1,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0xa08126f5e1ed91a635987071e6ff5eb2aeb67c48,0x0000000000e655fae4d56241588680f86e3b2377,9325,Trade,Offer Accepted,secondary,0xf05294250f215a3bffc1542d06b89d40edda9094d79b8b9fea851738b3e3f909,2023-11-20 02:55:59.000 UTC,18610157,48360000010000000,0.04836000001,97.0638396200711,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,looksrare,,0x5c65efbce63fa52a2ae056aadca9e9655ea388ed,0x0000000000e655fae4d56241588680f86e3b2377
ethereum,0x0c56f29b8d90eea71d57cadeb3216b4ef7494abc,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,8542,Trade,buy,single item trade,0x270f35be85e5b629ea1d4655ce5dcd7e27688509441a9e9bb393d9722248fe80,2023-11-20 02:55:59.000 UTC,18610157,50000000000000000,0.05,100.3555,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0xc6d1c9603757006a57f211e0c6c6ab8c57d35835,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0xc26064ac72101b555ff2fcc1629a7a867b69c188,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,1606,Trade,Buy,secondary,0x0073ef9da6ff88b6f6d4a59e10b1520ceb8ad6a8cce0cffdf3a5084dbd98798b,2023-11-20 02:55:59.000 UTC,18610157,19999000000000000,0.019999,40.140192889999994,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0x45e607a43365b73fafd1503d5f380a5ef1909f88,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x0f4b28d46cab209bc5fa987a92a26a5680538e45,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,1154,Trade,buy,single item trade,0x784c237b4fee050df8dc5513363c02406320153e716aea3f1afdbd9ec550a1cd,2023-11-20 02:56:23.000 UTC,18610159,48000000000000000,0.048,96.34128,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0x4f5a9475124c3918804ba73da2ea3994cb8e42b9,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,66392436720697234243186963353211803446120088924574351670492235769682462408902,Trade,buy,single item trade,0xb94d06e8cdaf8da78cd48029d4331bf2750ebe14911c8ba7bbc95b9c45b47476,2023-11-20 02:56:47.000 UTC,18610161,1500000000000000,0.0015,3.010665,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0xf36c1292b5fbc023bbf91e0af8c2ad0bba7d918d,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0xe7908ce48ef4a8dd401d534140a663e9c194b0c2,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,749,Trade,buy,single item trade,0x0c0e25f1ceac145a25aa44dc0ad7ec19c0b9feadc63393ee65f51e247bc3d5e6,2023-11-20 02:57:11.000 UTC,18610163,45000000000000000,0.045,90.31994999999999,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0x29f539c2fb325e936268d67e17afca1281081d11,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x57b3c30b21f921d05ecf391a91ce928da064ecdd,0xcda72070e455bb31c7690a170224ce43623d0b6f,5,Trade,Buy,primary,0x7622f40edaa25b3658ad3cc4821e8ec6e1c26a11e5196987c6d0133050e23832,2023-11-20 02:57:11.000 UTC,18610163,35000000000000000,0.035,70.30520000000001,0x0000000000000000000000000000000000000000,ETH,foundation,1,0x6aea0f7907372cb3278a09532ebeb45f546849fd,0xcda72070e455bb31c7690a170224ce43623d0b6f
ethereum,0xa1a657de1f522f15a7336942145fa3c5432dd44e,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,194,Trade,Buy,secondary,0xcd4250e160ffda3b1d442f23b103f8638e323706129ffe04dcb0d2e7f483f571,2023-11-20 02:57:11.000 UTC,18610163,76900000000000000,0.0769,154.346759,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0x0b705c050590e97d2bfb7dcb375529e446174074,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x78a5e2b8c280fa5580fbe1e1ed546183f959d305,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,2472,Trade,Sell,secondary,0xa0a3dd159030fcd53862b6d072a494fe3049a5831652bb8f7a22174854d00aa5,2023-11-20 02:57:23.000 UTC,18610164,60000000000000000,0.06,120.4266,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0x7dc78d517af078cd4953a12b427e06cb0d950eae,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x42f1654b8eeb80c96471451b1106b63d0b1a9fe1,0xf2bf21888f3f751c0d918913efe60c1f25050f93,978,Trade,Sell,secondary,0xe92a60c3702bb7a590ae8d52abf20152afd00b451e0692cfd4dc538608ac1998,2023-11-20 02:58:11.000 UTC,18610168,37651118885505238,0.03765111888550524,75.6305555276921,0x0000000000000000000000000000000000000000,ETH,sudoswap,1,0x1277f5266dead289eb6ab3f97a866f5854feb33d,0xf2bf21888f3f751c0d918913efe60c1f25050f93
ethereum,0xf7f6fc0517fc9f2c3d406e770c961db59f53d324,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,1,Trade,buy,single item trade,0x59b417140dd2f323b23537985757911ccc7f2c645763696581a139038600321d,2023-11-20 02:58:23.000 UTC,18610169,2001000000000000000,2.001,4016.2271099999994,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0x1036c45059fe55a1806201a8727c232271a1e562,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x2b6df7f8389e6ecf97a0f06b189349c409a24083,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,4999,Trade,Buy,secondary,0xa118f79ac8010f22e0f48db5a51cc98d2ad86aea2a2c31adab3de2da32bdefa2,2023-11-20 02:58:23.000 UTC,18610169,159000000000000000,0.159,319.13049,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0xe47e1ac440a31a8c77c825cf30d9a91f6352bc84,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x142e03367ede17cd851477a4287d1f35676e6dc2,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,7080,Trade,Buy,secondary,0x3a02bd1d7dad05a75f36b0d632362513b6e0e2fb5ecefbda7102913bd69b9f52,2023-11-20 02:58:35.000 UTC,18610170,255000000000000000,0.255,511.81305,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0x42c935d37fca261bb37f133c00b5ca7b84d86bcf,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x142e03367ede17cd851477a4287d1f35676e6dc2,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,8458,Trade,Buy,secondary,0x3a02bd1d7dad05a75f36b0d632362513b6e0e2fb5ecefbda7102913bd69b9f52,2023-11-20 02:58:35.000 UTC,18610170,255000000000000000,0.255,511.81305,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0x42c935d37fca261bb37f133c00b5ca7b84d86bcf,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x7c87b6ff9c2ec3466c6fac9b89bb58a4bf12a5bb,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,5012,Trade,buy,single item trade,0x932b72cfdd5a6055a682ca071b3cec71b079e416bbcaecd3baccf3a074dc31f0,2023-11-20 02:58:47.000 UTC,18610171,13000000000000000,0.013,26.092429999999997,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0xfccf4c70a6b9ac4095fa46f9bf6f1246b4a7e408,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x7c87b6ff9c2ec3466c6fac9b89bb58a4bf12a5bb,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,7851,Trade,buy,single item trade,0x932b72cfdd5a6055a682ca071b3cec71b079e416bbcaecd3baccf3a074dc31f0,2023-11-20 02:58:47.000 UTC,18610171,13000000000000000,0.013,26.092429999999997,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0xfccf4c70a6b9ac4095fa46f9bf6f1246b4a7e408,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0xeb2dfc54ebafca8f50efcc1e21a9d100b5aeb349,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,4902,Trade,Buy,secondary,0x99b9f8d8e86398a4fd500a318b3e6ce8ddb92d587add031ddb4c62e2af374d0e,2023-11-20 02:59:11.000 UTC,18610173,263000000000000000,0.263,527.86993,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0x60d157fe1bdfd93815c9bfa7793bc9899f2f3f87,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x59325733eb952a92e069c87f0a6168b29e80627f,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,5706,Trade,Sell,secondary,0x8ad3ed6c4a13a08a48d8d7607a55a8d42f5a8bb3549c9b5d00122ac89883f34f,2023-11-20 02:59:23.000 UTC,18610174,1840000000000000000,1.84,3693.0824,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0xf0e47dd364a899a9f02cffa2cb5e45db092eb002,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0xf7f6fc0517fc9f2c3d406e770c961db59f53d324,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,1,Trade,buy,single item trade,0xdd561e727939625ceffa299c70341d5c073f80083a9c8ef9d2fd0f3195495ee7,2023-11-20 02:59:35.000 UTC,18610175,2001000000000000000,2.001,4016.2271099999994,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0x3a7d3e2517c729bf79715f00b4d71e7dcb3397c2,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x1b41d54b3f8de13d58102c50d7431fd6aa1a2c48,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,58,Trade,Sell,secondary,0x31efbe4c0ef84fc8be690565a8dab1663d9e671db7957a6a36cd722cab9bc0ab,2023-11-20 02:59:59.000 UTC,18610177,120000000000000000,0.12,240.8532,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0x664fe01207dc37c84a97a8dcdc28bcc1da6bee57,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x1b41d54b3f8de13d58102c50d7431fd6aa1a2c48,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,4828,Trade,Sell,secondary,0x31efbe4c0ef84fc8be690565a8dab1663d9e671db7957a6a36cd722cab9bc0ab,2023-11-20 02:59:59.000 UTC,18610177,120000000000000000,0.12,240.8532,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0x664fe01207dc37c84a97a8dcdc28bcc1da6bee57,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x1b41d54b3f8de13d58102c50d7431fd6aa1a2c48,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,4919,Trade,Sell,secondary,0x31efbe4c0ef84fc8be690565a8dab1663d9e671db7957a6a36cd722cab9bc0ab,2023-11-20 02:59:59.000 UTC,18610177,120000000000000000,0.12,240.8532,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0x664fe01207dc37c84a97a8dcdc28bcc1da6bee57,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x1b41d54b3f8de13d58102c50d7431fd6aa1a2c48,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,7929,Trade,Sell,secondary,0x31efbe4c0ef84fc8be690565a8dab1663d9e671db7957a6a36cd722cab9bc0ab,2023-11-20 02:59:59.000 UTC,18610177,120000000000000000,0.12,240.8532,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0x664fe01207dc37c84a97a8dcdc28bcc1da6bee57,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x1b41d54b3f8de13d58102c50d7431fd6aa1a2c48,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,4770,Trade,Sell,secondary,0x31efbe4c0ef84fc8be690565a8dab1663d9e671db7957a6a36cd722cab9bc0ab,2023-11-20 02:59:59.000 UTC,18610177,120000000000000000,0.12,240.8532,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0x664fe01207dc37c84a97a8dcdc28bcc1da6bee57,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x1b41d54b3f8de13d58102c50d7431fd6aa1a2c48,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,7887,Trade,Sell,secondary,0x31efbe4c0ef84fc8be690565a8dab1663d9e671db7957a6a36cd722cab9bc0ab,2023-11-20 02:59:59.000 UTC,18610177,120000000000000000,0.12,240.8532,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0x664fe01207dc37c84a97a8dcdc28bcc1da6bee57,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x1b41d54b3f8de13d58102c50d7431fd6aa1a2c48,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,6444,Trade,Sell,secondary,0x31efbe4c0ef84fc8be690565a8dab1663d9e671db7957a6a36cd722cab9bc0ab,2023-11-20 02:59:59.000 UTC,18610177,120000000000000000,0.12,240.8532,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0x664fe01207dc37c84a97a8dcdc28bcc1da6bee57,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x1b41d54b3f8de13d58102c50d7431fd6aa1a2c48,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,3498,Trade,Sell,secondary,0x31efbe4c0ef84fc8be690565a8dab1663d9e671db7957a6a36cd722cab9bc0ab,2023-11-20 02:59:59.000 UTC,18610177,120000000000000000,0.12,240.8532,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0x664fe01207dc37c84a97a8dcdc28bcc1da6bee57,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x1b41d54b3f8de13d58102c50d7431fd6aa1a2c48,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,3074,Trade,Sell,secondary,0x31efbe4c0ef84fc8be690565a8dab1663d9e671db7957a6a36cd722cab9bc0ab,2023-11-20 02:59:59.000 UTC,18610177,120000000000000000,0.12,240.8532,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0x664fe01207dc37c84a97a8dcdc28bcc1da6bee57,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x1b41d54b3f8de13d58102c50d7431fd6aa1a2c48,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,8882,Trade,Sell,secondary,0x31efbe4c0ef84fc8be690565a8dab1663d9e671db7957a6a36cd722cab9bc0ab,2023-11-20 02:59:59.000 UTC,18610177,120000000000000000,0.12,240.8532,0x0000000000a39bb272e79075ade125fd351887ac,bpETH,blur,1,0x664fe01207dc37c84a97a8dcdc28bcc1da6bee57,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x2b6df7f8389e6ecf97a0f06b189349c409a24083,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,5051,Trade,Buy,secondary,0x833a2e18bc30f3b2be87819b2d60b3b9c0065bfaf43b624657dee6c269874a61,2023-11-20 03:00:11.000 UTC,18610178,160000000000000000,0.16,321.4912,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0x8d488b720f7b3efa551452f673d4c805d1b6027f,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x2b6df7f8389e6ecf97a0f06b189349c409a24083,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,2652,Trade,Buy,secondary,0x833a2e18bc30f3b2be87819b2d60b3b9c0065bfaf43b624657dee6c269874a61,2023-11-20 03:00:11.000 UTC,18610178,164000000000000000,0.164,329.52848,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,blur,1,0x8d488b720f7b3efa551452f673d4c805d1b6027f,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5
ethereum,0x56a67d475ded20f1120d6377988ae12992888ac4,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,1,Trade,buy,single item trade,0xee7dfd6a9cb594f6f46c872d2861d0138951a2d56c71bd94676e557af49e8e5b,2023-11-20 03:00:23.000 UTC,18610179,114500000000000000,0.1145,230.06714,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0x27bbd0623eaeb7f51c71d40b49bbfb30bab63413,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0x6409fc5d2316ad04feb2447f22e81849a30d6224,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,896,Trade,buy,single item trade,0xf0eb1cf27aa3c8649b1f3230095dc4e7d000e86462cf179be859bfcdabf1945c,2023-11-20 03:00:35.000 UTC,18610180,51000000000000000,0.051,102.47532,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0x31daa1fc9360d0ca20bcbc0cde3311500b33f8b3,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0xe9f8133e47d42bc9962e469721faaf75e385af31,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,68,Trade,buy,single item trade,0xff430d46b18997ee11d6902527dabc45a2ab3dab90a83a96b4796bf7eb900cac,2023-11-20 03:00:35.000 UTC,18610180,260000000000000000,0.26,522.4232,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0x738b6c539d2b920b73413c725556d4cd24c5f6bb,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
ethereum,0xf105c766af358ae7ddea36effa86c96ed5ad2a56,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,2217,Trade,buy,single item trade,0xe83506418ea03ce68a64811906b17c2ea1e9f07d951e9aadd3b43f7e5df642fe,2023-11-20 03:00:59.000 UTC,18610182,7100000000000000,0.0071,14.266172000000001,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,opensea,1,0x43078ac51b5206f9003602a894b1b5d12d9fa7cc,0x00000000000000adc04c56bf30ac9d3c0aaf14dc
